sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s1__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,True,True,True,GOES 16 (2016) GOES 17 (2018) GOES 18 (2022) GOES+ [2024] (2C SWFO-L1 (2025) VIGIL-L5 (2029?),"{
  ""present"": true,
  ""evidence_element"": ""GOES 16 (2016) GOES 17 (2018) GOES 18 (2022) GOES+ [2024] (2C SWFO-L1 (2025) VIGIL-L5 (2029?)"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the text box size to accommodate the full text without overflow."",
  ""confidence"": 0.9
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom"", ""fix"": ""Move shp3 down to avoid overlap with shp7"", ""confidence"": 0.9}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,False,data figures in academic papers and PhD theses,"```json
{
  ""present"": true,
  ""evidence_element"": ""data figures in academic papers and PhD theses"",
  ""evidence_region"": ""center"",
  ""fix"": ""Ensure proper spacing between text elements to prevent overlap."",
  ""confidence"": 0.9
}
```"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,shp7,"{
  ""present"": true,
  ""evidence_element"": ""shp7"",
  ""evidence_region"": ""center"",
  ""fix"": ""Move the 'TU Delft Research Data Framework Faculty Policy' text to a separate slide or position it below the main content."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,shp3,"{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the position of 'shp3' to ensure it does not overlap with 'shp7'."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,G R Crampton,"{
  ""present"": true,
  ""evidence_element"": ""G R Crampton"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of 'G R Crampton' to align with the baseline of the preceding text."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp149,"{
  ""present"": true,
  ""evidence_element"": ""shp149"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the x-coordinate of shp149 to align with the left edge of the slide."",
  ""confidence"": 0.9
}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,True,True,shp13,"{""present"": true, ""evidence_element"": ""shp13"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 32.0pt"", ""confidence"": 0.9}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,False,Title text 'Peer review survey demographics – 295 responses total',"{
  ""present"": true,
  ""evidence_element"": ""Title text 'Peer review survey demographics – 295 responses total'"",
  ""evidence_region"": ""top"",
  ""fix"": ""Ensure consistent font size with other headings throughout the slide"",
  ""confidence"": 0.9
}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,False,Title text 'Peer review survey demographics – 295 responses total',"{
  ""present"": true,
  ""evidence_element"": ""Title text 'Peer review survey demographics – 295 responses total'"",
  ""evidence_region"": ""top"",
  ""fix"": ""Ensure consistent font size with other headings throughout the slide"",
  ""confidence"": 0.9
}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,shp13,"{
  ""present"": true,
  ""evidence_element"": ""shp13"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Change the font size to match the title or other main text elements."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"Holotype, IAvH-P 9238, 137.0 mm LEA, (COI: GenBank MN832888), Colombia, Tolima Honda Magdalena river, Upper Magdalena basin 5°12'05.56""N 74°43'56.63""W, J. A Maldonado-Ocampo, W. G, R. Crampton & N. Lovejoy","{
  ""present"": true,
  ""evidence_element"": ""Holotype, IAvH-P 9238, 137.0 mm LEA, (COI: GenBank MN832888), Colombia, Tolima Honda Magdalena river, Upper Magdalena basin 5°12'05.56\""N 74°43'56.63\""W, J. A Maldonado-Ocampo, W. G, R. Crampton & N. Lovejoy"",
  ""evidence_region"": ""top"",
  ""fix"": ""Adjust t"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,bottom-right corner of the slide,"{
  ""present"": true,
  ""evidence_element"": ""bottom-right corner of the slide"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the slide content to fit within the safe margin."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,TreatmentBank link in the sidebar,"{
  ""present"": true,
  ""evidence_element"": ""TreatmentBank link in the sidebar"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the sidebar content upwards or reduce the sidebar width"",
  ""confidence"": 0.9
}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,False,shp2,"{
  ""present"": true,
  ""evidence_element"": ""shp2"",
  ""evidence_region"": ""center"",
  ""fix"": ""Ensure the title font size is consistent with other text elements, possibly around 24-28pt."",
  ""confidence"": 0.9
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s4__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,"Holotype, IAvH-P 9238, 137.0 mm LEA, (COI: GenBank MN832888), Colombia, Tolima Honda Magdalena river, Upper Magdalena basin 5°12'05.56""N 74°43'56.63""W, J. A Maldonado-Ocampo, W. G, R. Crampton & N. Lovejoy","{
  ""present"": true,
  ""evidence_element"": ""Holotype, IAvH-P 9238, 137.0 mm LEA, (COI: GenBank MN832888), Colombia, Tolima Honda Magdalena river, Upper Magdalena basin 5°12'05.56\""N 74°43'56.63\""W, J. A Maldonado-Ocampo, W. G, R. Crampton & N. Lovejoy"",
  ""evidence_region"": ""top-left"",
  ""fix"": ""Adj"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,True,shp320,"{
  ""present"": true,
  ""evidence_element"": ""shp320"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the text box to ensure it is fully within the slide boundaries."",
  ""confidence"": 0.95
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,False,True,shp142,"{""present"": true, ""evidence_element"": ""shp142"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box."", ""confidence"": 0.9}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s25__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp320,"{
  ""present"": true,
  ""evidence_element"": ""shp320"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the text box to ensure it is fully within the slide boundaries."",
  ""confidence"": 0.9
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,False,True,shp142,"{
  ""present"": true,
  ""evidence_element"": ""shp142"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s3__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp142,"{
  ""present"": true,
  ""evidence_element"": ""shp142"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,True,False,True,shp10,"{""present"": true, ""evidence_element"": ""shp10"", ""evidence_region"": ""center"", ""fix"": ""Adjust the position of shp10 to ensure it does not overlap with other elements."", ""confidence"": 0.9}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,True,False,True,European Open Science Cloud logo,"{
  ""present"": true,
  ""evidence_element"": ""European Open Science Cloud logo"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the logo to the top-right corner without overlapping the text."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,True,European Commission President text,"{
  ""present"": true,
  ""evidence_element"": ""European Commission President text"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the text to a separate section or slide to avoid overlap with the image."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,True,shp10,"{""present"": true, ""evidence_element"": ""shp10"", ""evidence_region"": ""center"", ""fix"": ""Adjust the position of shp10 to ensure it does not overlap with other elements."", ""confidence"": 0.9}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,False,True,shp12,"{
  ""present"": true,
  ""evidence_element"": ""shp12"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of shp12 to ensure it does not overlap with other elements."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s3__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,shp12,"{
  ""present"": true,
  ""evidence_element"": ""shp12"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of shp12 to ensure it does not overlap with other elements."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,Arbor Syste m,"{
  ""present"": true,
  ""evidence_element"": ""Arbor Syste m"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the text alignment to align with the rest of the text."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,Arbor system m,"{
  ""present"": true,
  ""evidence_element"": ""Arbor system m"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the text to align with the other text on the slide"",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,False,True,shp1027,"{""present"": true, ""evidence_element"": ""shp1027"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position of the image to align with the other elements."", ""confidence"": 0.8}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp1027,"{""present"": true, ""evidence_element"": ""shp1027"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position of the image to align with the other elements."", ""confidence"": 0.8}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,shp1028,"{
  ""present"": true,
  ""evidence_element"": ""shp1028"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the image to align with the other elements."",
  ""confidence"": 0.8
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s11__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp1028,"{
  ""present"": true,
  ""evidence_element"": ""shp1028"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the image to align with the other elements."",
  ""confidence"": 0.9
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom-right"", ""fix"": ""Change font size to match other text blocks"", ""confidence"": 0.9}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,True,True,governance/community text,"{
  ""present"": true,
  ""evidence_element"": ""governance/community text"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size to match the rest of the text"",
  ""confidence"": 0.9
}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,True,False,True,shp4,"{""present"": true, ""evidence_element"": ""shp4"", ""evidence_region"": ""center"", ""fix"": ""Change font size to match other text blocks"", ""confidence"": 0.9}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,True,shp4,"{
  ""present"": true,
  ""evidence_element"": ""shp4"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of 'shp4' to match the font size of 'shp3'"",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,False,True,shp97,"{""present"": true, ""evidence_element"": ""shp97"", ""evidence_region"": ""bottom-right"", ""fix"": ""Move the text to the right side within the slide boundaries"", ""confidence"": 0.9}"
59adad4e9b977fc95ddcafed6d843707-UK_ORCID_commun__s6__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,False,True,shp3,"{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of 'Establishing community oversight with the RINCC' to match the font size of the title or other main text blocks."",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,ORION open science logo,"{
  ""present"": true,
  ""evidence_element"": ""ORION open science logo"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Move the ORION open science logo within the safe margin."",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,True,False,True,shp97,"{""present"": true, ""evidence_element"": ""shp97"", ""evidence_region"": ""bottom-right"", ""fix"": ""Move the text to the right side within the slide boundaries"", ""confidence"": 0.95}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,Icons made by https://www.flaticon.com/authors/eucalypt,"{
  ""present"": true,
  ""evidence_element"": ""Icons made by https://www.flaticon.com/authors/eucalypt"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Remove the text or move it within the safe margin."",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,False,True,shp97,"{
  ""present"": true,
  ""evidence_element"": ""shp97"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the text to the center or left side of the slide."",
  ""confidence"": 0.95
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp97,"{
  ""present"": true,
  ""evidence_element"": ""shp97"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the text to the center or left side of the slide."",
  ""confidence"": 0.95
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s18__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s18__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s18__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s18__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s18__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
